,index,district_1,district_2,stn,ta_max,ta_min,ta_max_min,rn_day,ws_max,ws_ins_max,ws_mean,ws_min,hm_max,hm_mean,hm_min,date,month_x,year_x,num,year_y,tm,fire_type_1,fire_type_2,ignition_factor_category_1,ignition_factor_category_2,casualties,dead,injury,property_damage,location_category_1,location_category_2,location_category_3,month_y,ym,hour,season
456183,460063,경상북도,울진군,130,24.1,19.2,4.9,0.1,5.2,9.2,3.3,2.3,90.8,79.8,69.1,2019-07-09,7,2019,,,,,,,,,,,,,,,,,,
456184,460064,경상북도,울진군,130,21.5,18.6,2.9,26.2,5.3,8.7,3.6,2.6,99.2,94.3,80.0,2019-07-10,7,2019,,,,,,,,,,,,,,,,,,
456185,460065,경상북도,울진군,130,26.3,20.5,5.8,34.6,7.5,9.6,3.5,1.6,99.9,90.4,76.5,2019-07-11,7,2019,,,,,,,,,,,,,,,,,,
456186,460066,경상북도,울진군,130,24.0,19.6,4.4,0.0,3.7,6.3,1.9,0.4,93.8,86.9,79.4,2019-07-12,7,2019,,,,,,,,,,,,,,,,,,
456187,460067,경상북도,울진군,130,26.5,20.0,6.5,0.0,2.4,5.0,1.5,0.6,96.5,79.5,62.4,2019-07-13,7,2019,,,,,,,,,,,,,,,,,,
456188,460068,경상북도,울진군,130,25.0,18.7,6.3,0.0,4.1,7.1,2.2,1.1,97.0,86.1,75.2,2019-07-14,7,2019,,,,,,,,,,,,,,,,,,
456189,460069,경상북도,울진군,130,24.5,20.6,3.9,0.0,3.5,4.3,1.4,0.5,93.8,87.2,81.3,2019-07-15,7,2019,,,,,,,,,,,,,,,,,,
456190,460070,경상북도,울진군,130,25.7,21.2,4.5,0.0,4.2,5.4,1.6,0.3,93.6,85.7,75.8,2019-07-16,7,2019,,,,,,,,,,,,,,,,,,
456191,460071,경상북도,울진군,130,25.8,20.2,5.6,0.0,2.6,5.6,1.5,0.0,93.5,85.4,73.7,2019-07-17,7,2019,,,,,,,,,,,,,,,,,,
456192,460072,경상북도,울진군,130,25.5,21.6,3.9,1.7,3.6,5.9,2.1,1.0,96.6,89.0,77.2,2019-07-18,7,2019,,,,,,,,,,,,,,,,,,
456193,460073,경상북도,울진군,130,26.3,19.8,6.5,3.5,4.0,6.8,1.7,0.6,98.1,91.5,79.1,2019-07-19,7,2019,,,,,,,,,,,,,,,,,,
456194,460074,경상북도,울진군,130,23.2,20.7,2.5,49.0,15.7,18.4,4.9,1.0,99.6,98.3,94.4,2019-07-20,7,2019,,,,,,,,,,,,,,,,,,
456195,460075,경상북도,울진군,130,31.3,18.8,12.5,15.6,6.0,8.5,3.1,1.2,99.9,90.4,67.0,2019-07-21,7,2019,,,,,,,,,,,,,,,,,,
456196,460076,경상북도,울진군,130,34.3,23.6,10.7,0.0,4.3,8.0,2.3,0.6,81.8,64.8,50.9,2019-07-22,7,2019,,,,,,,,,,,,,,,,,,
456197,460077,경상북도,울진군,130,34.6,24.3,10.3,0.0,3.9,7.0,2.0,0.3,87.2,67.0,51.6,2019-07-23,7,2019,,,,,,,,,,,,,,,,,,
456198,460078,경상북도,울진군,130,32.7,26.3,6.4,0.1,3.8,6.6,2.1,1.2,84.7,75.1,67.8,2019-07-24,7,2019,,,,,,,,,,,,,,,,,,
456199,460079,경상북도,울진군,130,34.0,25.8,8.2,3.3,4.2,8.1,2.1,0.4,94.8,80.4,64.1,2019-07-25,7,2019,,,,,,,,,,,,,,,,,,
456200,460080,경상북도,울진군,130,29.7,22.9,6.8,0.5,4.9,7.3,2.1,0.8,94.9,87.4,77.7,2019-07-26,7,2019,,,,,,,,,,,,,,,,,,
456201,460081,경상북도,울진군,130,32.2,24.2,8.0,0.2,3.6,5.2,1.5,0.0,91.8,84.3,70.1,2019-07-27,7,2019,,,,,,,,,,,,,,,,,,
456202,460082,경상북도,울진군,130,31.2,25.3,5.9,0.4,5.1,6.7,1.6,0.1,93.1,81.1,68.8,2019-07-28,7,2019,,,,,,,,,,,,,,,,,,
456203,460083,경상북도,울진군,130,33.5,25.3,8.2,0.0,4.6,9.0,2.2,1.0,87.5,73.4,54.7,2019-07-29,7,2019,25239.0,2019.0,2019-07-29 10:54:00,기타(쓰레기 화재등),,전기적 요인,미확인단락,3.0,0.0,3.0,3503.0,기타,야외,기타야외,7.0,2019-07,10.0,summer
456204,460084,경상북도,울진군,130,34.9,25.6,9.3,0.0,4.9,10.0,2.4,1.2,80.8,64.9,51.0,2019-07-30,7,2019,,,,,,,,,,,,,,,,,,
456205,460085,경상북도,울진군,130,34.9,25.8,9.1,0.0,4.4,9.5,2.4,0.8,81.0,65.7,51.8,2019-07-31,7,2019,,,,,,,,,,,,,,,,,,
456206,460086,경상북도,울진군,130,35.8,26.0,9.8,0.0,3.7,7.1,2.0,0.3,78.8,62.8,49.4,2019-08-01,8,2019,,,,,,,,,,,,,,,,,,
456207,460087,경상북도,울진군,130,30.2,25.0,5.2,0.0,3.7,4.9,1.8,0.7,84.5,75.9,66.2,2019-08-02,8,2019,,,,,,,,,,,,,,,,,,
456208,460088,경상북도,울진군,130,28.9,23.6,5.3,0.0,3.2,4.3,1.3,0.3,97.4,88.6,72.7,2019-08-03,8,2019,,,,,,,,,,,,,,,,,,
456209,460089,경상북도,울진군,130,28.2,23.2,5.0,0.0,3.5,4.5,1.3,0.0,98.2,92.3,78.4,2019-08-04,8,2019,,,,,,,,,,,,,,,,,,
456210,460090,경상북도,울진군,130,28.9,23.6,5.3,0.0,2.8,3.8,1.1,0.0,98.3,90.3,82.1,2019-08-05,8,2019,,,,,,,,,,,,,,,,,,
456211,460091,경상북도,울진군,130,28.9,21.7,7.2,62.5,5.8,12.8,2.8,0.9,98.4,88.2,74.5,2019-08-06,8,2019,,,,,,,,,,,,,,,,,,
456212,460092,경상북도,울진군,130,32.7,22.7,10.0,14.2,10.1,16.5,3.0,1.0,99.0,85.8,61.9,2019-08-07,8,2019,,,,,,,,,,,,,,,,,,
456213,460093,경상북도,울진군,130,30.5,25.1,5.4,1.3,5.7,7.4,2.6,0.6,91.1,80.2,69.9,2019-08-08,8,2019,,,,,,,,,,,,,,,,,,
456214,460094,경상북도,울진군,130,31.4,25.0,6.4,0.0,3.9,5.8,1.7,0.4,93.9,77.3,62.2,2019-08-09,8,2019,,,,,,,,,,,,,,,,,,
456215,460095,경상북도,울진군,130,28.2,23.6,4.6,0.0,2.9,4.4,1.3,0.0,96.5,91.2,83.4,2019-08-10,8,2019,,,,,,,,,,,,,,,,,,
456216,460096,경상북도,울진군,130,26.8,25.3,1.5,0.0,6.0,7.7,2.8,0.0,98.0,95.9,92.1,2019-08-11,8,2019,,,,,,,,,,,,,,,,,,
456217,460097,경상북도,울진군,130,28.9,24.5,4.4,0.0,4.0,6.1,1.7,0.6,99.2,93.1,84.0,2019-08-12,8,2019,,,,,,,,,,,,,,,,,,
456218,460098,경상북도,울진군,130,28.8,23.4,5.4,0.0,4.4,6.0,1.9,0.2,99.4,92.1,80.2,2019-08-13,8,2019,,,,,,,,,,,,,,,,,,
456219,460099,경상북도,울진군,130,30.2,24.2,6.0,1.4,5.5,9.8,3.3,1.5,97.6,90.1,80.1,2019-08-14,8,2019,,,,,,,,,,,,,,,,,,
456220,460100,경상북도,울진군,130,26.4,24.6,1.8,19.5,6.0,10.1,4.3,3.2,99.0,98.5,97.5,2019-08-15,8,2019,26978.0,2019.0,2019-08-15 05:18:00,기타(쓰레기 화재등),,전기적 요인,과부하/과전류,0.0,0.0,0.0,522.0,기타,야외,쓰레기,8.0,2019-08,5.0,summer
456221,460101,경상북도,울진군,130,31.8,23.3,8.5,0.6,4.0,7.3,1.9,0.0,99.0,85.5,68.7,2019-08-16,8,2019,,,,,,,,,,,,,,,,,,
456222,460102,경상북도,울진군,130,31.4,23.7,7.7,0.0,4.2,7.0,2.4,1.0,87.1,72.2,59.9,2019-08-17,8,2019,,,,,,,,,,,,,,,,,,
456223,460103,경상북도,울진군,130,28.5,20.9,7.6,0.0,3.8,5.4,1.8,0.9,88.5,72.6,52.2,2019-08-18,8,2019,,,,,,,,,,,,,,,,,,
456224,460104,경상북도,울진군,130,28.5,20.3,8.2,0.0,3.1,5.2,1.7,0.9,94.1,83.5,70.0,2019-08-19,8,2019,,,,,,,,,,,,,,,,,,
456225,460105,경상북도,울진군,130,27.6,21.7,5.9,0.0,3.9,5.6,2.0,0.4,94.1,82.3,71.1,2019-08-20,8,2019,,,,,,,,,,,,,,,,,,
456226,460106,경상북도,울진군,130,28.4,21.5,6.9,0.0,3.0,5.7,1.7,0.6,94.8,87.3,79.4,2019-08-21,8,2019,,,,,,,,,,,,,,,,,,
456227,460107,경상북도,울진군,130,26.3,22.6,3.7,2.0,2.9,4.8,1.6,0.3,97.2,92.3,86.1,2019-08-22,8,2019,,,,,,,,,,,,,,,,,,
456228,460108,경상북도,울진군,130,30.4,21.4,9.0,0.0,4.8,7.2,1.7,0.5,95.8,74.6,49.4,2019-08-23,8,2019,,,,,,,,,,,,,,,,,,
456229,460109,경상북도,울진군,130,28.6,19.3,9.3,0.0,2.5,4.6,1.5,0.6,91.3,73.4,54.3,2019-08-24,8,2019,,,,,,,,,,,,,,,,,,
456230,460110,경상북도,울진군,130,27.2,17.3,9.9,0.0,4.1,5.6,1.9,0.6,92.2,77.3,56.7,2019-08-25,8,2019,,,,,,,,,,,,,,,,,,
456231,460111,경상북도,울진군,130,27.7,18.5,9.2,0.0,3.8,5.1,1.7,0.6,93.3,80.3,63.7,2019-08-26,8,2019,,,,,,,,,,,,,,,,,,
456232,460112,경상북도,울진군,130,22.7,18.4,4.3,38.3,3.6,6.2,1.5,0.7,99.5,92.9,78.1,2019-08-27,8,2019,,,,,,,,,,,,,,,,,,
456233,460113,경상북도,울진군,130,28.0,19.0,9.0,0.6,3.1,6.0,1.5,0.8,99.7,86.9,70.4,2019-08-28,8,2019,,,,,,,,,,,,,,,,,,
456234,460114,경상북도,울진군,130,27.1,20.1,7.0,0.1,3.4,6.0,1.7,1.0,92.3,78.3,62.9,2019-08-29,8,2019,,,,,,,,,,,,,,,,,,
456235,460115,경상북도,울진군,130,30.3,19.6,10.7,0.0,3.4,8.0,2.1,0.8,83.2,61.2,43.2,2019-08-30,8,2019,,,,,,,,,,,,,,,,,,
456236,460116,경상북도,울진군,130,28.0,19.2,8.8,0.0,4.7,6.3,1.9,1.0,83.3,62.1,46.4,2019-08-31,8,2019,,,,,,,,,,,,,,,,,,
456237,460117,경상북도,울진군,130,26.9,18.1,8.8,0.0,2.8,4.9,1.6,0.7,88.6,77.2,54.2,2019-09-01,9,2019,,,,,,,,,,,,,,,,,,
456238,460118,경상북도,울진군,130,26.2,19.7,6.5,0.3,3.0,5.1,1.4,0.4,95.7,80.3,63.9,2019-09-02,9,2019,,,,,,,,,,,,,,,,,,
456239,460119,경상북도,울진군,130,22.1,18.2,3.9,37.1,4.2,6.9,2.3,1.0,99.6,98.4,90.8,2019-09-03,9,2019,,,,,,,,,,,,,,,,,,
456240,460120,경상북도,울진군,130,25.3,20.6,4.7,10.2,4.1,5.9,2.0,0.8,99.7,98.2,90.3,2019-09-04,9,2019,,,,,,,,,,,,,,,,,,
456241,460121,경상북도,울진군,130,27.6,21.7,5.9,1.0,3.8,6.1,1.6,0.2,99.1,94.8,84.8,2019-09-05,9,2019,,,,,,,,,,,,,,,,,,
456242,460122,경상북도,울진군,130,27.5,22.2,5.3,0.0,3.0,5.4,1.3,0.2,99.4,95.6,87.2,2019-09-06,9,2019,28899.0,2019.0,2019-09-06 18:06:00,기타(쓰레기 화재등),,부주의,쓰레기 소각,0.0,0.0,0.0,0.0,기타,야외,쓰레기,9.0,2019-09,18.0,fall
